id,requester_id,created_at,description
40590,1266728306529,"2021-11-02T00:06:16Z","Nenhuma duvida"
40594,416425176052,"2021-11-02T14:25:29Z","Prezados, bom dia!\n\nCorreções:\nInfográfico - Exponenciais: Corrigir todas as fórmulas com erros ou omissões nos textos sobre definição, injetora e representação gráfica.\n\nInfográfico - Logarítmicas: Corrigir todas as fórmulas com erros ou omissões nos textos sobre definição, injetora e representação gráfica.\n\nAgradecemos e aguardamos."
40595,416425176052,"2021-11-02T14:25:55Z","Prezados, bom dia!\n\nNa Prática: Corrigir fórmulas, sobretudo frações e expoentes das potências.\n\nAgradecemos e aguardamos."
40596,1266741294509,"2021-11-02T18:18:28Z","não consegui entender a pergunta..."
40597,1901952633544,"2021-11-02T21:48:14Z","não compreendi a grandeza da atividade devo montar uma aula de 50 minutos  sobre um dos temas , que listarei??\n"
40599,1266735537630,"2021-11-03T00:30:20Z","Quero saber se a cultura gera os demais balões mas o estudo interculturais gera cultura ?"
40600,1266744007969,"2021-11-03T00:49:33Z","Creio que a ultima questão, indice de endividamento de sandra, esteja com a resposta errada. Pois na explicação do livro esclarece-se que devem ser somadas todas as despesas e dividi-las pela renda e depois multiplica-las por 100. Logo o total de despesas expostas na questão somaria R$3.250,00 que dividido por R$4.000,00, resulta em um indice de endividamento de 81,25%."
40611,1265783666629,"2021-11-03T12:32:11Z","\nTÓPICO HANNAH ARENDT DO MÓDULO VIII ESTÁ COM PROBLEMAS NO ACESSO AOS TEXTOS DO SAIBA MAIS .  AO ACESSAR UM DOS ARQUIVOS  ACONTECE UM DIRECIONAMENTO PARA UM SITE PORNOGRÁFICO. V"
40612,1900439984944,"2021-11-03T12:37:20Z","O link \""O poder do juiz no estado democrático de direito\nArtigo sobre o poder do Estado na organização social, destacando o papel do juiz para a manutenção da ordem através da aplicação das normas.\"" que se encontra no Saiba Mais da unidade Sanção e coação, dentro da disciplina BASES TEORICAS DO DIREITO não está direcionando ao texto.\n"
40614,396223909432,"2021-11-03T13:14:30Z","A unidade está em espanhol."
40615,400318217432,"2021-11-03T13:24:16Z","This is a follow-up to your previous request #40446 \""CONTEUDO SAIBA MAIS NÃO FUN...\""\n\nbom dia\n\n---\nAndré Alves Maciel Setor Projetos\nFaculdade Unibf\n\nEm 29/10/2021 11:28, Vinicius Rodrigues da Silva (Grupo A Educação) \nescreveu:"
40616,1900439984944,"2021-11-03T13:28:41Z","Bom dia\n\nO capitulo 4 disponibilizado para esta UA e igual a UA Orientação e procedimento de auditoria no patrimônio líquido, está correto?\nFico no aguardo."
40620,403263582891,"2021-11-03T14:22:25Z","Prezados, bom dia.\n\nO conteúdo do Saiba mais \""Gestão contemporânea de pessoas\"" está apresentando erro de token para os alunos e para o administrativo levando para a Biblioteca A, não para a obra. \n\nAgradeço verificar."
40629,1266756823469,"2021-11-03T16:26:46Z","Somente o item \""Leitura no Sistema Métrico\"" está abrindo corretamente, os demais possuem algum problema. Seguem os problemas:\n1) Item 2 --> Estruturação de um sistema de simulação de instrumentos de medição --> Há um artigo que o aluno deve ler, mas que alguns alunos não conseguem abrir (no entanto consegui abrir no computador da tutoria);\n2) Item 3 --> Estruturação de um sistema de simulação de instrumentos de medição --> É idêntico ao item 2, mas acredito que deveria ter título e conteúdo diferentes;\n3) Item 4 --> Parâmetros característicos de um sistema de medição --> Abre uma nova tela com erro, nada de conteúdo, somente a mensagem \""Origin DNS error\"";\n4) Item 5 --> Valor da menor divisão e resolução? Qual a diferença? --> abre uma nova tela com erro, nada de conteúdo, somente a mensagem \""Page Not Found\"".\n\nHouve reclamação de alunos e peço a gentileza de verificar e corrigir o problema. "
40630,1901396387064,"2021-11-03T16:35:55Z","Imagens indisponíveis, nenhuma tela aparece."
40632,1901396387064,"2021-11-03T16:36:38Z","Link indisponível https://bdtd.ucb.br/index.php/RCEUCB/article/view/9999/6027"
40634,1901396387064,"2021-11-03T16:55:49Z","Vírgula entre sujeito e verbo na frase\nRodriguez de San Miguel (1996, p. 31), define a comunicação organizacional como:"
40636,1901396387064,"2021-11-03T17:08:20Z","Os dados sobre as redes sociais citados são antigos. Sugiro nova atualização para números mais recentes."
40638,396215171632,"2021-11-03T17:34:22Z","Está fora de configuração"
40641,1900439984944,"2021-11-03T18:09:54Z","Olá \n\nO conteúdo do Infográfico está duplicado nos itens: "
40642,1266579996290,"2021-11-03T18:21:13Z","o material Uso de fatores de crescimento no microagulhamento para tratamento da alopecia androgenética disponível no código 42179 não abre."
40643,1900050898367,"2021-11-03T18:30:35Z","Módulo 1: Da Sucessão, #1 Do momento, lugar e objeto da abertura da sucessão, Saiba mais, “A indignidade no direito das sucessões”. Aluna relatou que o link não abre."
40649,395530768451,"2021-11-03T19:19:15Z","Oi pessoal!\n\nPodem me enviar o PDF em alta resolução da unidade 3423? Obrigado!"
40650,396228140712,"2021-11-03T19:26:13Z","Olá,\nNa disciplina: Gestão de Operações (10400010023_20212_01), na UA: Definindo Sistemas As Dimensões da Competitividade, os exercícios estão alinhados com o título do conteúdo \""As Dimensões da Competitividade\"". \nO que está errado é o conteúdo, o conteúdo do livro não corresponde em nada às Dimensões da Competitividade. \nPorém, ao iniciar o curso, esse capítulo estava certo, porque eu passei por todos eles até a Aula 4, mais ou menos. Esse erro aconteceu de uns dias para cá. Eu acho que eles andaram identificando problemas, substituindo capítulos de livros, e alteraram esse conteúdo que antes estava certo. \nAguardo atualização do livro da UA."
40651,396228140712,"2021-11-03T19:30:31Z","Na disciplina: Gestão Logistica da Cadeia de Suprimentos (10400010024_20212_01), na UA: Logística Reversa, não contém nada sobre Logística Reversa, tem somente uma menção à Sustentabilidade, que hoje é o pano de fundo para a Logística Reversa, mas fluxo reverso, os 3R's, e os descartes corretos, isso não tem nada, e isso é que é Logística Reversa. \nPrecisamos que a toda a UA seja atualizada."
40655,1901971106884,"2021-11-03T20:02:09Z","Gostaria de saber se ê pra organizar como a primeira referencia as outras?"
40656,415843459572,"2021-11-03T20:07:57Z","O livro A Arte a Ciência da CSS não está mais disponível para acesso."
40661,396217713692,"2021-11-03T20:48:48Z","Olá, \nO livro aparece sem desconfigurado na página\n "
40662,396215171632,"2021-11-03T20:50:48Z","o desafio está em tamanho muito grande\nimpossível ler ou visualizar. tirei um print de como ele aparece"
40665,1264928183070,"2021-11-03T21:10:37Z","Olá, boa tarde.\n\nSegue relato do aluno Guilherme quanto ao conteúdo da disciplina:\n\nA dúvida em uma questão é que amostrar, mostrar e estimar podem ser consideradas corretas, uma vez que possuem o mesmo significado no contexto.\n\n \n\nJá em outra questão, indicadores assim como métricas são levantados para traçar um planejamento e posteriormente definir não só intervenções imediatas, e sim o planejamento em si, então (A utilização dos indicadores ambientais pertence à fase de planejamento do projeto e auxilia na tomada de decisão) pode ser considerada correta.\n\n Obrigada.\n"
40667,1265626624009,"2021-11-03T21:30:29Z","Conteúdo das semanas 4 e 5 são iguais."
40668,1265626624009,"2021-11-03T21:31:16Z","Conteúdos das semanas 4 e 5 são iguais."
40669,396228191852,"2021-11-03T22:33:02Z","A unidade em questão não disponibiliza o conteúdo do livro descrito."
40670,410069429771,"2021-11-03T22:47:25Z","O livro dentro do recurso abaixo:\r\nhttps://esb.grupoa.education/sagah/object/view-object/5f1c4feee64f7c00119f811f?lessonid=1636331\r\n\r\nInforma que necessita de adobe flash e não permite download.\r\nPode se corrigida a situação?"
40671,1266753349630,"2021-11-03T23:41:04Z","O assunto fornecido não contém o material necessário para responder a pergunta em questão"
40673,1901982296884,"2021-11-04T03:45:23Z","Só queria mencionar , que o item \"" TIRE SUAS DÚVIDAS\"" esta posicionado bem em cima das perguntas das atividades, fazendo com que seja impossível de fazer a leitura por inteiro. "
40703,402733078312,"2021-11-04T14:31:17Z","Ao analisar o exercício de Prática de Ensino de Língua Portuguesa - Ensino Fundamental, me deparei com um problema na questão 3 do Exercício da Unidade 8 (A história da escrita: Da produção sócio-histórica à entrada na escola).\nA questão está incompleta e a resposta não faz sentido. "
40715,1266781017850,"2021-11-04T16:59:47Z","Boa tarde !\nFavor verificar a situação apresentada pela aluna ALAÍS MAIKENA NASCIMENTO DOS SANTOS :\n\n\""Na unidade 7, exercício 4, as alternativas A e B estão corretas, conforme material fornecido. O Direito  real de habitação além de ser do cônjuge  e companheiro, pode recair sobre outras pessoas, bem como, o direito  real de habitação não pode ser oneroso, nem vendido, locado ou contratado!\""\n"
40718,1266781017850,"2021-11-04T17:06:15Z","Boa tarde !\nFavor verificar o problema relatado pela aluna ALAÍS MAIKENA NASCIMENTO DOS SANTOS :\n\n\""Na unidade 8, questão número 5, diz que o elemento essencial do penhor, hipoteca e anticrese é a necessidade do registro da garantia no cartório imobiliário, mas segundo o material  esse registro ocorre somente no caso de bens imóveis.\"""
40719,1266781017850,"2021-11-04T17:15:05Z","Boa tarde !\nFavor verificar o problema relatado pela aluna ALAÍS MAIKENA NASCIMENTO DOS SANTOS :\n\n\""Disciplina Mod. DIREITO Civil V\n\nOs exercícios da referida disciplina contém erros. Na unidade 3, o artigo que é  usado para explicar a questão n.4 não é o 1975 do CC e sim o 1976 CC, o que não esta de acordo com o que é perguntado.\nAinda nessa unidade, marquei por duas vezes a letra E (II, III) na questão 5, mas quando visualizei, o resultado foi remetido para outra letra.\""\n\""Unidade 4, exercicio 2, alternativas A e E. \""\n"
40721,1266404963029,"2021-11-04T17:19:38Z","teste teste"
40724,1266783545409,"2021-11-04T17:36:29Z","O desafio da unidade 6.1 não possui uma pergunta clara para que os alunos possam responder.\nGostaria de solicitar a inclusão da pergunta.\n"
40725,1266783573149,"2021-11-04T17:37:38Z","teste teste"
40732,1901929659064,"2021-11-04T18:51:03Z","Questão 4: Reação Adversa a alimentos mediada por IgE é:\nQuestão apresenta duas alternativas iguais: Intolerância Alimentar"
40733,1266786196269,"2021-11-04T18:59:13Z","O infográfico dessa UA informa que a granulometria do Silte está entre 0,02 e 0,062 mm e que a granulometria da areia está entre 0,062 e 2 mmm. Entretanto, a solução do Desafio apresenta a areia com granulometria de 0,025 mm. qual o correto?"
40736,1900050898367,"2021-11-04T19:19:32Z","Módulo Fundamentos da estética e cosmética II; #4-Procedimentos estéticos faciais e corporais, saiba mais: Passeio virtual em um laboratório de estética. Aluna relatou que o link não abre. "
40739,1902003308984,"2021-11-04T19:31:30Z","teste"
40742,1266788663490,"2021-11-04T20:03:01Z","ESTE METODO É UTILIZADO SOMENTE PARA DISCIPLINAS DE CIENCIA? ONDE OS ASSUNTOS ABORDADOS JA SE TEM UMA RESPOSAT DEFINIDA?"
40746,401844547891,"2021-11-04T21:25:31Z","erro no gabarito do exercício 4, valor na alternativa e a resoluçao da questão não batem"
40748,1266793797309,"2021-11-04T22:09:19Z","Fiz a primeira tentativa e travou o portal \nO que faço agora\nSe eu desligar o computador e amanhã abrir eu conseguirei fazer as outras tentativas"
40751,1266795320489,"2021-11-04T22:46:48Z","Não consigo compreender esse desfio "
40752,1266795560189,"2021-11-04T23:07:06Z","Eu tenho que fazer todas as respostas juntas? ou fazer uma de cada vez e enviar?"
40753,1901322054924,"2021-11-04T23:19:49Z","Mesma imagem da Unidade V , arrumar lá ou aqui."
40754,1901322054924,"2021-11-04T23:20:18Z","Mesma imagem da unidade 1, arrumar a imagem"
40757,396215171812,"2021-11-05T11:25:29Z","Olá, temos um problema na questão 5 da seção exercícios, esta questão pede para marcar a resposta incorreta, e dá como resposta correta a Letra B. Apenas na alternativa II, porém a letra D diz: Nas alternativas I e III,  as informações são falsas.\nSendo assim, esta alternativa também está correta, pois, apenas a II é falsa.\n\nAtt\nValmir Assis"
40766,396227198052,"2021-11-05T13:22:26Z","Bom dia,\nOs alunos não estão conseguindo baixar o capítulo do livro e nem imprimi-lo.  Por gentileza, corrigir o problema.\nAtt,\nEmerson Alves"
40768,398728260932,"2021-11-05T13:53:27Z","Bom dia,\r\n\r\nO livro \""QUALIDADE DE VIDA E SEGURANÇA NO TRABALHO\""  da aula Processos psicológicos e doenças relacionadas ao trabalho de código unidade 24348 não foi encontrado na biblioteca e uma professora necessita do livro em aula.\r\n\r\n\r\n\r\n "
40776,396228292612,"2021-11-05T16:22:09Z","Prezados(as),\nO conteúdo do livro não está com o recurso de download do arquivo em PDF disponibilizado (conforme o anexo).\nPor gentileza, poderiam verificar?\nObrigado.\nUm ótimo dia.\nGrande abraço!"
40787,396228077992,"2021-11-05T17:44:23Z","Boa tarde! \nNo ícone Exercícios, todas as alternativas de todas as questões estão desconfiguradas. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40789,396228077992,"2021-11-05T17:46:10Z","Boa tarde! \nNo ícone Exercícios, a questão 04 contém uma imagem que não abre. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40790,396215172012,"2021-11-05T17:46:58Z","Questão 2: Não foi informado os cálculos com que justifique os valores de depreciação e equivalência patrimonial da resposta correta."
40793,1266813685329,"2021-11-05T18:01:24Z","O livro Fisiologia Humana que se encontra na UA Sensibilidade somática não possui as opções de Fazer o download e Imprimir. É possível habilitar estas opções no livro  conforme são apresentadas nas demais Unidades de Aprendizagem?\nAtenciosamente,\nUnoeste/Nead"
40796,396228077992,"2021-11-05T18:21:26Z","Boa tarde! \nNo ícone Exercícios, a questão 02 contém uma imagem que não abre. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40797,396228077992,"2021-11-05T18:24:56Z","Boa tarde! \nNo ícone Exercícios, a questão 03 contém uma imagem que não abre. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40798,396228077992,"2021-11-05T18:26:43Z","Boa tarde! \nNo ícone Exercícios, a questão 04 contém uma imagem que não abre. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40807,1266404963029,"2021-11-05T19:09:48Z","TESTE TESTE"
40808,1266783573149,"2021-11-05T19:10:38Z","teste teste"
40812,396228077992,"2021-11-05T19:44:12Z","Boa tarde! \nNo ícone Exercícios, todas as questões contém erros de formatação de texto em todas as alternativas e apenas a questão 04 contém erro de formatação no enunciado. \nVocês poderiam verificar, por favor?\nDesde já, agradeço."
40814,396228467672,"2021-11-05T19:56:12Z","Olá.\n\nO link a seguir está quebrado\n\nTensão, Corrente e Resistência - Circuitos Elétricos\nNeste vídeo você poderá saber mais sobre tensão, resistência e corrente, princípios básicos para o estudo dos circuitos elétricos. Acompanhe!\nUA - UA: Componentes de hardware e software do PC Sistemas Operacionais\nA04 - Tecnologia de Informação\n\nProf. Tulio Kléber Vicenzi\nAt.te"
40815,396228077992,"2021-11-05T19:58:38Z","Boa tarde! \nNo ícone Exercícios, as questões 1; 2; 3 e 4 contém em seu enunciado uma imagem que não está abrindo. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40817,396228077992,"2021-11-05T20:14:53Z","Boa tarde! \nNo ícone Exercícios, todos os enunciados de todas as questões contém erros de formatação, além disso a questão 01 e 02 contém em seu enunciado uma imagem que não abre. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40821,396228077992,"2021-11-05T20:41:35Z","Boa tarde! \nNo ícone Exercícios, as questões 1; 2; 3 e 4 contém em seu enunciado uma imagem que não está abrindo. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40824,1266328174669,"2021-11-05T21:55:55Z","Boa tarde.\nO conteúdo abordado no livro foi interrompido antes da finalização do que foi indicado que seria abordado na introdução mostrada no ítem conteúdo do livro.\nPeço a verificação.\nObrigado"
40826,1900050898367,"2021-11-06T00:49:13Z","Síndromes e outras doenças neurológicas; #4 Lesões tumorais na infância; Conteúdo do Livro. Aluna informou que não está disponível a opção para download do livro."
40827,1266563835189,"2021-11-06T02:11:48Z","Na resposta do desafio foi colocada uma matriz de adjacência com alguns valores iguais a 2. Estes valores não condizem com a resposta adequada para o problema. Estes valores deveriam ser iguais a 1, indicando que existe a conexão."
40831,1902058185644,"2021-11-06T13:42:08Z","Bom dia, é necessario anexar arquivos? ou posso apenas escrever a resposta?\nObrigada, Emily"
40832,1266848596670,"2021-11-06T19:38:48Z","como realizar essa atividade"
40833,1902060625844,"2021-11-06T20:55:00Z","Unidade: Macro e micronutrientes: Lipídeos\n\nNa figura 1, é mostrado um átomo de carbono fazendo 5 ligações covalentes; carbono faz apenas 4 ligações.\n\nSeria importante os conteúdos serem revisados por alguém que tenha um mínimo de conhecimento sobre química orgânica."
40837,1266859503669,"2021-11-07T14:43:05Z","Nesta aula, os conteúdos não parecem claros, pois o conteúdo do livro confunde muito.\nNão consegui compreender  a leitura  para elaborar as questões."
40838,1902074649044,"2021-11-07T17:48:51Z","NÃO COMPREENDI COMO REALIZAR."
40841,1902082419144,"2021-11-08T02:25:21Z","Olá, eu respondi uma outra resposta do que aparece na correção.\nO corretor seguiu a sequência das letras e não das minhas respostas. E agora? posso voltar e refazer? "
40843,1266781017850,"2021-11-08T11:10:19Z","Favor verificar o problema relatado pela aluna .\n\n\""Os exercícios da referida disciplina contém erros. Na unidade 3, o artigo que é  usado para explicar a questão n.4 não é o 1975 do CC e sim o 1976 CC, o que não esta de acordo com o que é perguntado.\nAinda nessa unidade, marquei por duas vezes a letra E (II, III) na questão 5, mas quando visualizei, o resultado foi remetido para outra letra. \""\n\n"
40849,1902089717524,"2021-11-08T12:36:02Z","Não entendi o desafio\n"
40851,400318217432,"2021-11-08T12:55:48Z","Bom dia ;\r\nNa unidade  Formulação implementação da estratégia e seu reflexo no desempenho Código da Unidade: 14695 no tópico SAIBA MAIS aco tentar acessar o link Definindo estratégia, implementação e execução encontr-se o erro 505 .\r\nAguardo solução grato;\r\n"
40852,1266583191770,"2021-11-08T12:57:15Z","nao to entendo esse desafio\n"
40853,1902090005504,"2021-11-08T13:09:41Z","TESTE TESTE"
40855,1266783573149,"2021-11-08T13:13:25Z","TESTE 2"
40858,1266783573149,"2021-11-08T14:01:02Z","TESTE 3"
40863,1266783573149,"2021-11-08T16:41:18Z","TESTE 4"
40865,1266783573149,"2021-11-08T16:43:50Z","TESTE 5"
40867,396228468612,"2021-11-08T16:51:32Z","OS vídeos nao estão funcionando."
40868,1266783573149,"2021-11-08T16:52:19Z","aaaaaa"
40873,1266883394070,"2021-11-08T17:52:03Z","Valores descritos no texto estão errados, quanto a participação da produção da agricultura familiar. Pode ser revisto no link https://www.embrapa.br/busca-de-noticias/-/noticia/55609579/artigo---qual-e-a-participacao-da-agricultura-familiar-na-producao-de-alimentos-no-brasil-e-em-rondonia#:~:text=familiar%20em%20Rond%C3%B4nia-,Conforme%20dados%20do%20Censo%20Agropecu%C3%A1rio%202017%2D2018%2C%20em%20Rond%C3%B4nia%2081,nacional%20de%2076%2C8%25.&text=88%2C1%25.-,A%20Tabela%202%20lista%20os%20principais%20produtos%20do%20estado%20e,agricultura%20familiar%20na%20sua%20produ%C3%A7%C3%A3o."
40879,396940586472,"2021-11-08T18:27:12Z","O exercício 4 desta Unidade está incorreto e não existe uma alternativa que o define de forma correta.\nQuando nos contaminamos pela toxina produzida por microrganismos somente, sem a presença do próprio microrganismo, temos uma intoxicação alimentar e não uma infecção, conforme pode se perceber na imagem anexada."
40880,401844547891,"2021-11-08T18:42:26Z","atividade de programação na disciplina de eletricidade"
40883,396228573972,"2021-11-08T19:39:37Z","Aparentemente, o gráfico não apresenta todas as informações necessárias."
40885,1266579996290,"2021-11-08T20:11:04Z","Os matearias abaixo dó código 7920 não abrem\nRPG: Postura asa-delta ou bailarina\nRPG: postura rã no chão"
40888,404588418872,"2021-11-08T20:37:44Z","Boa tarde! \nNo ícone Exercícios, todas as alternativas de todas as questões estão com erros de formatação. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
40890,1266884814070,"2021-11-08T20:54:07Z","não está funcionando"
40891,1266884814070,"2021-11-08T20:55:00Z","não está funcionandio"
40892,1266884814070,"2021-11-08T20:55:44Z","não est´FUNCIONANDO"
40895,1266788663490,"2021-11-08T22:19:56Z","ESTE METODO É UTILIZADO NO ENSINO INFANTIL. QUERIA UM EXEMPLO, POIS VEJO ESTA PRATICA DO FUNDAMENTAL ACIMA"
40896,1902094703304,"2021-11-08T22:41:32Z","No Plano de ensino desta disciplina consta além de Noções de Micro e Macro, DESENVOLVIMENTO ECONÔMICO mas não tem nenhuma UA com este importante tópico. Na disciplina de  Cenários Economicos, constam os tópicos de CRESCIMENTO E DESENVOLVIMENTO ECONÔMICO (2 Aulas=2 UAs), vide anexo. \nOu se deve altgerar o Plano de ensino ou incluir nas UAs este material, já disponível para ourras disciplinas.\nAguardo\nObrigado, Prof Waldir Goede\nemail: wgoede@univali.br\n"
40900,415937605712,"2021-11-08T23:22:52Z","Ao acessar o conteúdo intitulado \""Fungos removem urânio de áreas contaminadas\"" no saiba mais, surge a mensagem de página não encontrada (404)."
40902,415564292031,"2021-11-08T23:52:00Z","Apesar de haver muitas discussões sobre o tema, a água é considerada um recurso natural renovável (devido ao ciclo hidrológico ) e não, não renovável como se está afirmando na primeira linha do texto."
40907,1266900970309,"2021-11-09T12:34:39Z","Links quebrados, página 11."
40911,1266579996290,"2021-11-09T13:23:51Z","Nenhum dos links do Saiba + do código 18142 abrem"
40913,1266781017850,"2021-11-09T13:26:30Z","Favor verificar o problema relatado pela aluna :\n\""Disciplina Mod. DIREITO Civil V\n\nOs exercícios da referida disciplina contém erros. Na unidade 3, o artigo que é  usado para explicar a questão n.4 não é o 1975 do CC e sim o 1976 CC, o que não esta de acordo com o que é perguntado.\nAinda nessa unidade, marquei por duas vezes a letra E (II, III) na questão 5, mas quando visualizei, o resultado foi remetido para outra letra.\""\n"
40915,1266586431449,"2021-11-09T13:47:23Z","Qual é o documento Orientações para Implementação da Política de Educação Especial na Perspectiva da Educação Inclusiva? Ele não consta no livro, mas nele e está escrito \""você deve fazer a leitura do documento orientador na íntegra.\"", sem no entanto, disponibilizar pelo menos um link..."
40923,410097764852,"2021-11-09T16:12:45Z","Exercício 5\nNo cálculo, é utilizada uma altura de 19cm, enquanto, no enunciado, a altura informada é 15 cm.\nHá um erro de conversão de unidades no cálculo do Mdtotal, conduzindo a um valor errado.\nSegue anexo a o cálculo correto"
40926,396215172012,"2021-11-09T16:55:32Z","Questão 5 tem divergência entre o enunciado e a resposta correta. \nVer destaque imagens anexas."
40928,1266900970309,"2021-11-09T17:12:48Z","Não tem vídeo"
40934,1901396387064,"2021-11-09T18:50:37Z","Link não encontrado - https://exame.abril.com.br/negocios/releases/na-transformacao-digital-a-area-comunicacao-volta-aos-holofotes/"
40936,1902122376984,"2021-11-09T19:47:46Z","sobre os quilombos a resposta do exercicio nao seria a letra a?\na questao numero 5 também a resposta não seria a letra a"
40942,1266914275770,"2021-11-09T20:01:07Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero. \n"
40945,1266900970309,"2021-11-09T20:19:13Z","sem vídeo"
40946,1266914275770,"2021-11-09T20:26:18Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero.\n"
40947,1266914275770,"2021-11-09T20:29:32Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40948,1266914275770,"2021-11-09T20:31:09Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40950,1266914275770,"2021-11-09T20:33:28Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40951,1266914275770,"2021-11-09T20:35:49Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40952,1266914275770,"2021-11-09T20:36:38Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40953,1266914275770,"2021-11-09T20:38:07Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40954,1266914275770,"2021-11-09T20:39:14Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40955,1266914275770,"2021-11-09T20:40:11Z","As referências à palavra \""homem\"", no texto, devem ser substituídas por \""ser humano\"", \""pessoa\"" ou termo equivalente, de forma a abarcar uma linguagem inclusiva de gênero."
40962,1902094703304,"2021-11-09T22:23:03Z","Olá\nSFN – NOVA ESTRUTURA\nO SFN é organizado por agentes normativos, supervisores e operadores (Fonte: BACEN,2021)\n\u000bhttps://www.bcb.gov.br/estabilidadefinanceira/sfn \u000b\nO material não está atualizado sobre o SFN de acordo com a Legislação do BACEN (anexo).\nO mesmo arquivo está na disciplina de Sistema Financeiro e Práticas Cambiais .\nAguardo\nSds, Waldir , wgoede@univali.br"
40965,1266915965850,"2021-11-09T23:33:23Z","O cálculo apresentado no exemplo não está correto. \nA empresa Alfa Ltda. o preço de venda do Produto A em R$ 50,00. O \ncusto do produto é de R$ 35,00. Os gastos fixos da empresa totalizam \nR$ 40.000,00. Foi projetado, pelo setor de vendas, que o Produto A venderá, \nmensalmente, 400 unidades. Assim, tem-se o seguinte.\nNeste caso a MC deveria ser MC = 50,00 - 35,00 = R$ 15,00\nO Ponto de Equilíbrio = R$ 40.000,00 / 15 = R$ 2.666.,67\n"
40966,1266915965850,"2021-11-09T23:46:41Z","Na Tabela 02 consta a palavra RECEITAS TOTAS e DESPESAS TOTAS. Na mesma tabela é apresentado o valor do RESULTADO VARIÁVEL entre parêntese indicando ser negativo. Mas os R$ 29.000,00 são positivos."
40967,1266328174669,"2021-11-10T00:08:58Z","Boa noite,\nA questão 5 tem 2 alternativas corretas iguais.\nObrigado"
40969,1266916405070,"2021-11-10T00:43:42Z","O arquivo não abre"
40970,412327370552,"2021-11-10T01:15:30Z","Em Como fazer um site HTML5: tutoria completo para iniciantes a url está fora do ar.\n"
40971,1266918411329,"2021-11-10T10:53:34Z","Bom dia! \nNão estou conseguindo anexar meu fluxograma. Vou tentar enviar por aqui."
40972,1266404963029,"2021-11-10T11:19:51Z","aaaaa"
40973,1266404963029,"2021-11-10T11:21:55Z","teste 2"
40979,1266579996290,"2021-11-10T12:42:08Z","O material do Teorema de Taylor do código 798 não abre. "
40984,416140613692,"2021-11-10T13:12:04Z","No exercício 5) nenhuma das respostas esta correta...veja, i é uma variável int, ou seja, armazena números inteiros..ou seja, 0,1,2...não da para colocar numa variável int o valor 0.25 (ou qualquer valor \""quebrado\"")..., a conta i = i + 0.25 for feita, com i = 0, o valor armazenado em i como resposta será 0...e não vai sair disso...ou seja, o programa entra em for infinito, pois i sempre será menor que 1 e a saída PWM sempre receberá 0 como valor, pois 255*i será sempre 0, pois i será sempre 0... a alternativa mais proxima da correta é a E), mas ela é dada como errada na gabarito... NINGUÉM REVISA ESSA QUESTÕES? "
40997,411462764171,"2021-11-10T15:10:43Z","No exercício 2, O PEPS é um dos métodos de avaliação de estoques mais adotado pelas empresas brasileiras. Considere que determinada empresa comprou 100 unidades de certo produto por R$ 20,00 e fez a segunda remessa de compras, com 200 unidades, por R$ 30,00. Se houve saída de 70 unidades, então, segundo o método PEPS, o valor total de produtos que saíram do estoque foi de:\nA resposta que consta no exercício  como certa informa o número 140 e na realidade é 70*20=1400.\nFavor verificar."
40999,1266900970309,"2021-11-10T16:20:02Z","sem vídeo"
